sub	task	mean_fd	total_fd	fd_outliers02	fd_outliers05	mean_zscore	tsnr_gm	tsnr_wm	tsnr_csf	tsnr_brain
sub-025	emotionProcessing	0.08871545109845107	18.630244730674725	6	0	0.759905414423332	96.09118409556221	111.91777371840901	41.521157365710295	87.919462250741
sub-025	rest_run-2	0.11632576217778078	24.428410057333963	11	0	0.757511541078198	82.11509042555441	104.67695334367	33.588770956511695	77.2559105908323
sub-025	fingerTappingImagined	0.11010735292513604	23.12254411427857	11	0	0.7561233281780051	87.23906235488009	108.145988873017	36.4552346913442	81.4323763843055
sub-025	emotionProcessingImagined	0.10381209060620988	21.800539027304076	4	0	0.757207826375521	83.2170320903648	105.706733066269	34.5964483251854	78.363490994635
sub-026	rest_run-1	0.14326806942212666	30.0862945786466	28	0	0.7846312661806	94.6198635941995	104.58547618736401	47.909262277760604	84.65997118432709
sub-026	fingerTapping	0.16866289517488617	35.41920798672609	50	1	0.7659766780291909	85.1454057615168	100.388086314194	40.4932689176821	77.18771213519071
sub-026	emotionProcessing	0.16295937554702444	34.221468864875135	35	3	0.760926153294103	94.3950945530912	108.292763908626	46.18203349361529	85.1683578100771
sub-026	rest_run-2	0.20543919457155513	43.14223086002658	79	7	0.7480926729939901	91.39556852428541	108.307955804025	44.5829692619902	83.4109926074178
sub-026	fingerTappingImagined	0.1492784091183197	31.348465914847136	30	1	0.7556058855979849	98.4304556096807	111.739343490147	49.409166439335394	88.87693654442819
sub-026	emotionProcessingImagined	0.16551585409076877	34.75832935906144	51	2	0.753664734373256	98.81232393589309	111.99492007581499	49.2866361692447	89.0736901806393
sub-027	rest_run-1	0.2207620205090196	46.36002430689412	108	3	0.7783460974828659	74.4200682264799	93.8205102092503	31.3952848013871	70.39033494458891
sub-027	fingerTapping	0.1953154763605577	41.01625003571712	80	3	0.7597467475037929	76.7715427975987	99.19060451027059	32.985332782983605	73.6808373901867
sub-027	emotionProcessing	0.14331567097239856	30.096290904203695	38	1	0.756978799849449	87.2692596051977	109.27773540159299	39.7813774379257	83.24138262842091
sub-027	rest_run-2	0.1415813212993178	29.73207747285674	26	4	0.7565375465612991	76.5421247514993	100.366239685503	33.2610114168766	74.0099434624388
sub-027	fingerTappingImagined	0.10861482954652309	22.80911420476985	11	1	0.7508470761534759	88.01903370350809	110.49108215069401	40.555168602367104	84.1368410389484
sub-027	emotionProcessingImagined	0.1061034313552956	22.281720584612074	14	0	0.7447145922001559	86.2011346690156	109.222179792585	39.468815649946706	82.685134617932
sub-029	rest_run-1	0.10056659420536283	21.118984783126194	5	0	0.7806258111597251	86.4519008685906	96.730637409169	43.0083886574582	79.0464283564496
sub-029	fingerTapping	0.12042647477349148	25.289559702433213	19	1	0.7569415772020921	80.5078619631602	94.4502913395656	38.7246178649958	74.5509670390815
sub-029	emotionProcessing	0.1864027591408998	39.14457941958896	84	2	0.7510524610214621	76.9674734734822	91.5610946515223	35.3338033037578	71.24615961296341
sub-029	rest_run-2	0.14119910928794427	29.651812950468297	42	0	0.7545199017857479	79.4766532483153	94.53574631259158	36.7448421469569	73.6169400852338
sub-029	fingerTappingImagined	0.11700884786158779	24.571858050933436	17	1	0.7527074203898529	79.9178078068146	91.889569110886	36.8748408895073	73.10442375667841
sub-029	emotionProcessingImagined	0.12096442493196662	25.40252923571299	18	1	0.7534984814809929	85.1668915140203	98.0642807877027	41.0554300928152	78.3918594528162
sub-030	rest_run-1	0.12815414366656036	26.912370169977677	14	0	0.772495586910501	96.5331021643253	112.285355816313	44.625387793834705	85.742494974761
sub-030	fingerTapping	0.13015597501511922	27.33275475317504	23	0	0.7665366238920809	94.8391023141426	110.70163305077699	44.633676620656395	84.548607733254
sub-030	emotionProcessing	0.10767497017330321	22.611743736393674	4	0	0.7631827417002439	100.911689306905	115.15983561315399	49.5982272197046	90.1460495795948
sub-030	rest_run-2	0.12803820126089469	26.88802226478788	27	0	0.759950198735504	91.90886076757191	110.120922035624	43.8909172362499	82.79473685548709
sub-030	fingerTappingImagined	0.1117886537338666	23.475617284111983	9	0	0.7590007502071869	97.18322875432881	113.40697233073999	46.314123552414706	86.82471163577169
sub-030	emotionProcessingImagined	0.1064837614299718	22.361589900294078	9	0	0.7605327016211779	95.7805558749235	111.853972258982	46.3736840162344	85.7827639926136
sub-031	rest_run-1	0.12694245667632076	26.657915902027362	8	0	0.77950280414465	81.6585410812486	97.36365040650601	34.6349859784678	76.58893967020471
sub-031	fingerTapping	0.16905814719888598	35.502210911766056	41	4	0.7772058638062049	71.2210991225015	91.1916477928645	29.4673172423737	68.33192542650889
sub-031	emotionProcessing	0.11667530767872733	24.50181461253274	10	1	0.7740834859761729	79.66447396046921	95.7810738469691	33.89171804003939	74.9516086127808
sub-031	rest_run-2	0.12906520836668142	27.1036937570031	24	0	0.769807264681829	79.46156061364441	96.98843769737991	34.085201681604	75.204218249141
sub-031	fingerTappingImagined	0.1172075934104101	24.61359461618612	11	2	0.75830034236891	83.37399064344571	99.1193868389658	36.4712896688813	78.3663402286111
sub-031	emotionProcessingImagined	0.16140434027100944	33.894911456911984	41	6	0.7571173510478442	69.4030031408961	89.0814250390111	28.1996147845466	66.5616598635948
sub-032	rest_run-1	0.09615103239830507	20.191716803644063	10	0	0.7843569118620841	90.82965041610541	111.030591258269	43.262873966749495	84.5008064412124
sub-032	fingerTapping	0.08536255118984401	17.926135749867242	3	0	0.7686018969013171	93.7167164381642	112.868124942649	45.6147268385055	87.19880555189421
sub-032	emotionProcessing	0.09535868178120087	20.025323174052183	13	1	0.7596771920955029	95.5920915253862	113.669308436292	46.8193670506362	88.654570940005
sub-032	rest_run-2	0.09788866532440027	20.556619718124058	2	0	0.762020921183005	88.7137956647975	112.120620465338	42.1555950550984	83.5986732569708
sub-032	fingerTappingImagined	0.10727378913360255	22.527495718056535	13	6	0.7565907137401799	90.06911173918249	112.71197628410201	41.225462162943295	84.2340528248053
sub-032	emotionProcessingImagined	0.13000449845165318	27.300944674847166	23	8	0.7478464207925841	86.88280834449628	110.35318316473301	39.1319845824505	81.5052820214296
